"Country","Year","00-04","05-09","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80+","child","young","old","young_1564","old_65","total","dep","dep_65"
"Lithuania",1975,265.857,269.828,291.22,285.903,243.732,225.226,228.501,238.983,233.431,222.509,177.618,112.478,128.204,138.388,104.18,66.89,65.925,1112.808,1682.478,503.587,2096.585,375.383,3298.873,0.299312680462984,0.179044970750053
"Lithuania",1976,268.45,267.029,288.251,290.463,252.006,227.786,226.813,237.366,233.908,225.433,188.528,118.793,121.138,135.771,107.525,68.953,69.044,1114.193,1710.633,502.431,2122.234,381.293,3327.257,0.293710573805135,0.179665861540245
"Lithuania",1977,266.645,266.245,284.311,293.217,261.631,231.19,226.144,235.19,235.042,226.893,197.682,130.208,113.648,131.987,111.253,71.289,71.487,1110.418,1743.98,499.664,2150.845,386.016,3354.062,0.286507872796706,0.179471788994558
"Lithuania",1978,262.248,267.368,279.726,294.291,271.476,235.453,226.555,232.694,236.327,227.449,204.962,144.774,107.214,127.449,114.625,73.927,73.26,1103.633,1779.69,496.475,2181.195,389.261,3379.798,0.278967123487798,0.178462264951093
"Lithuania",1979,258.43,269.288,275.401,293.861,279.911,240.745,227.872,230.339,236.929,227.809,210.596,159.287,104.238,122.481,116.641,76.86,74.488,1096.98,1813.488,494.708,2211.587,390.47,3405.176,0.272793644071535,0.176556472795328
"Lithuania",1980,257.364,270.316,272.384,292.124,286.01,247.127,229.881,228.569,236.411,228.384,214.885,171.615,106.174,117.271,116.889,80.012,75.343,1092.188,1842.882,495.689,2241.18,389.515,3430.759,0.26897489909826,0.173799070132698
"Lithuania",1981,255.265,270.286,271.409,290.813,291.996,254.919,231.658,227.164,234.641,229.012,217.979,181.624,112.056,110.677,115.047,82.5,79.096,1087.773,1868.993,499.376,2271.862,387.32,3456.142,0.26718987176517,0.17048570731849
"Lithuania",1982,257.874,268.75,271.499,287.314,296.047,264.122,233.772,226.196,231.892,229.622,219.346,189.671,122.65,103.167,112.167,85.168,81.875,1085.437,1890.668,505.027,2300.632,382.377,3481.132,0.267115643783044,0.166205199266984
"Lithuania",1983,263.765,265.987,272.509,282.548,298.336,273.956,236.758,225.781,228.777,230.011,219.584,195.98,136.061,96.49,108.54,87.692,83.764,1084.809,1909.183,512.547,2327.792,376.486,3506.539,0.268464049805597,0.161735240949363
"Lithuania",1984,270.338,263.187,273.511,278.143,299.224,283.242,241.397,226.116,226.103,229.844,219.623,201.136,149.423,93.288,104.412,89.401,85.09,1085.179,1926.685,521.614,2354.251,372.191,3533.478,0.270731333871391,0.158093168485433
"Lithuania",1985,275.907,261.989,273.463,275.198,298.825,291.098,248.031,227.352,224.265,228.946,219.986,205.452,160.94,95.032,99.939,89.901,86.072,1086.557,1943.955,531.884,2380.093,370.944,3562.396,0.273609214205061,0.155852733485624
"Lithuania",1986,283.798,262.589,272.323,274.007,296.612,297.031,256.012,229.169,222.877,227.328,220.242,207.993,170.144,100.698,94.116,88.64,90.477,1092.717,1957.264,544.075,2401.415,373.931,3594.056,0.277977319360086,0.155712777674829
"Lithuania",1987,289.194,265.517,270.265,274.81,292.728,301.627,265.938,231.839,222.263,225.348,221.02,209.354,177.894,110.91,87.55,86.744,94.327,1099.786,1970.117,557.425,2422.821,379.531,3627.328,0.282940048738222,0.156648386323216
"Lithuania",1988,291.981,270.501,267.497,276.478,287.733,304.479,276.575,235.453,222.205,223.083,221.748,209.753,184.122,123.659,81.772,84.39,97.061,1106.457,1981.029,571.004,2441.629,386.882,3658.49,0.288236063177268,0.158452410255612
"Lithuania",1989,292.121,276.235,265.015,277.148,282.744,305.164,286.041,240.22,222.447,220.678,221.588,209.601,188.898,135.983,79.125,81.449,98.1,1110.519,1988.483,583.555,2454.529,394.657,3682.557,0.293467432208372,0.160787263055356
"Lithuania",1990,289.191,280.875,263.945,275.746,278.599,303.503,293.099,246.203,222.936,218.277,220.137,209.192,192.256,146.088,80.862,77.839,97.286,1109.757,1991.946,594.331,2459.948,402.075,3696.034,0.298367024005671,0.163448576961789
"Lithuania",1991,284.568,282.854,263.887,272.655,275.334,298.319,296.364,252.243,223.256,215.887,217.719,208.387,193.476,153.68,86.064,72.918,99.842,1103.964,1987.509,605.98,2453.64,412.504,3697.453,0.304894216831219,0.168119202490993
"Lithuania",1992,276.617,283.636,264.845,267.689,273.54,290.982,297.366,259.165,223.599,213.435,214.443,207.548,193.092,159.405,94.72,67.064,100.954,1092.787,1980.078,615.235,2440.859,422.143,3688.1,0.310712507285067,0.172948539837819
"Lithuania",1993,265.972,283.151,266.482,261.917,272.416,282.79,296.341,266.154,224.458,211.096,210.734,206.505,191.739,163.518,105.007,62.068,100.299,1077.522,1970.494,622.631,2424.15,430.892,3670.647,0.315977110308379,0.177749726708331
"Lithuania",1994,253.814,281.389,268.185,257.038,270.664,275.518,293.705,272.053,226.518,209.165,207.116,204.979,190.27,166.473,114.642,60.1,97.505,1060.426,1959.718,628.99,2407.026,438.72,3649.134,0.320959444164926,0.182266415069883
"Lithuania",1995,241.354,278.23,269.54,254.097,267.57,270.149,289.84,276.199,230.105,207.898,203.88,202.889,189.171,168.563,122.49,62.005,92.622,1043.221,1948.53,634.851,2391.798,445.68,3626.602,0.325810226170498,0.186336806034623
"Lithuania",1996,227.389,275.395,271.746,251.186,261.319,264.712,285.54,278.848,235.571,206.984,200.541,200.455,188.146,169.458,128.601,66.945,90.909,1025.716,1933.97,644.059,2373.302,455.913,3603.745,0.333024297171104,0.192100710318367
"Lithuania",1997,214.616,270.089,274.241,250.934,253.455,260.769,278.789,280.708,241.957,207.082,197.202,197.532,187.57,169.277,133.543,74.307,87.833,1009.88,1917.494,652.53,2355.998,464.96,3579.904,0.340303542018906,0.197351610655018
"Lithuania",1998,203.147,262.207,276.512,253.164,244.941,257.738,270.121,282.002,248.203,208.621,194.03,194.228,187.217,168.439,137.515,82.632,84.416,995.03,1899.884,660.219,2340.265,473.002,3555.133,0.347504900299176,0.202114717777688
"Lithuania",1999,192.683,252.453,277.714,256.876,237.713,254.104,261.184,282.202,253.459,211.717,191.429,190.751,186.585,167.584,140.668,90.298,81.758,979.726,1882.559,666.893,2326.02,480.308,3529.178,0.354248127150331,0.206493495326781
"Lithuania",2000,182.629,242.156,276.967,261.024,233.333,248.775,253.422,280.389,257.668,215.999,189.866,187.248,185.307,167.13,143.012,96.623,80.287,962.776,1866.7,672.359,2313.031,487.052,3501.835,0.360185889537687,0.210568729947848
"Lithuania",2001,171.047,230.375,270.948,262.507,232.155,242.723,247.777,275.125,262.67,221.425,190.606,184.243,184.059,167.718,144.219,101.528,84.492,934.877,1856.724,682.016,2303.29,497.957,3473.617,0.367322229906006,0.216193792357888
"Lithuania",2002,162.556,217.765,263.433,263.357,233.154,234.942,244.236,266.67,266.886,227.604,192.364,181.356,181.964,168.885,144.8,105.768,89.014,907.111,1847.212,690.431,2292.533,508.467,3444.754,0.373769226271809,0.221792663398957
"Lithuania",2003,156.238,204.373,254.968,263.201,235.478,226.619,241.758,256.488,269.498,234.177,195.044,178.994,179.117,170.198,145.233,109.411,93.557,878.78,1838.056,697.516,2280.374,518.399,3414.352,0.379485717518944,0.227330692246097
"Lithuania",2004,151.323,190.787,245.752,261.581,237.774,219.635,238.434,246.748,269.452,240.44,198.57,177.511,175.852,170.945,146.02,112.487,97.807,849.443,1828.564,703.111,2265.997,527.259,3381.118,0.384515390218773,0.232683008847761
"Lithuania",2005,147.439,177.997,235.499,258.319,239.176,215.053,233.1,238.743,266.241,245.697,202.868,176.997,172.53,170.615,147.311,115.045,101.622,819.254,1817.875,707.123,2248.724,534.593,3344.252,0.388983290930345,0.23773170918263
"Lithuania",2006,147.071,167.054,224.294,252.547,238.008,213.018,226.562,232.616,260.259,249.698,207.776,177.005,168.634,167.928,147.093,115.69,108.418,790.966,1804.942,707.763,2226.123,539.129,3303.671,0.39212506551457,0.242182934186476
"Lithuania",2007,146.783,157.896,211.812,246.517,236.233,211.84,218.634,228.446,251.181,252.695,213.427,177.883,165.14,164.299,147.332,115.704,114.269,763.008,1790.339,706.744,2201.996,541.604,3260.091,0.39475428955075,0.24596048312531
"Lithuania",2008,146.647,150.76,198.298,240.435,234.085,210.503,210.519,225.24,240.46,254.095,219.368,179.653,162.347,160.002,147.708,115.485,119.022,736.14,1773.923,704.564,2176.705,542.217,3214.627,0.397178457013072,0.249099900997149
"Lithuania",2009,146.827,145.282,184.948,233.937,231.623,208.374,203.62,221.398,230.334,253.154,224.938,182.445,160.524,155.66,147.628,115.55,122.53,710.994,1755.886,701.892,2150.347,541.368,3168.772,0.399736657163392,0.251758437126659
"Lithuania",2010,147.539,140.643,173.062,226.408,228.962,205.69,198.292,216.128,222.201,249.586,229.644,186.343,159.794,151.825,146.691,116.197,124.798,687.652,1736.846,699.305,2123.048,539.511,3123.803,0.402629248649564,0.254120961937742
"Lithuania",2011,150.718,137.357,162.8,214.939,224.702,203.758,192.956,209.507,215.924,242.652,232.642,190.981,159.892,148.435,144.386,117.279,130.953,665.814,1713.122,700.945,2087.953,541.053,3079.881,0.409162336366003,0.259130832925837
"Lithuania",2012,151.847,135.917,154.399,202.419,220.64,201.951,188.498,201.737,211.866,233.491,234.78,196.524,161,145.801,141.286,118.866,136.224,644.582,1689.487,703.177,2052.906,542.177,3037.246,0.416207404969674,0.264102204387342
"Lithuania",2013,151.669,136.196,147.425,189.883,216.696,199.969,184.785,193.541,208.967,223.581,235.597,202.468,163.204,144.067,137.835,120.552,140.899,625.173,1665.604,706.557,2018.691,543.353,2997.334,0.424204672899441,0.26916105535716
"Lithuania",2014,151.179,137.524,141.765,178.72,212.243,197.743,181.618,186.021,205.651,214.905,234.584,208.135,166.652,143.389,134.737,121.76,145.22,609.188,1640.9,711.758,1986.272,545.106,2961.846,0.433760741056737,0.274436733740394
"Lithuania",2015,151.447,138.821,137.682,169.578,206.803,195.583,178.825,179.758,201.047,208.489,231.653,213.051,171.356,143.875,132.464,122.198,149.296,597.528,1615.209,719.189,1956.143,547.833,2931.926,0.445260644288139,0.280057746289509
"Lithuania",2016,152.165,140.627,134.472,160.003,200.991,197.981,179.834,176.176,195.945,203.685,226.587,216.106,175.647,144.094,129.551,119.702,154.683,587.267,1597.305,723.677,1932.955,548.03,2908.249,0.453061250043041,0.283519274892587
"Lithuania",2017,151.913,143.048,133.474,151.488,192.916,200.853,181.852,174.118,190.241,201.19,219.889,218.958,181.132,145.389,127.591,116.908,159.337,579.923,1580.017,730.357,1912.637,549.225,2890.297,0.462246292286729,0.287155900466215
"Lithuania",2018,151.348,145.747,134.228,144.287,183.289,203.2,184.584,173.372,184.398,199.97,212.47,221.059,187.236,147.695,126.469,114.213,162.91,575.61,1562.342,738.523,1893.865,551.287,2876.475,0.47270251967879,0.291090970053304
"Lithuania",2019,150.948,148.369,135.978,138.652,173.373,203.573,187.649,173.598,179.262,198.367,205.815,221.613,193.12,151.002,126.13,112.045,164.965,573.947,1543.25,747.262,1875.022,554.142,2864.459,0.484213186457152,0.295538932343194
"Lithuania",2020,150.88,150.603,138.152,134.72,164.104,201.103,190.692,174.53,175.362,195.395,200.813,220.155,198.194,155.239,126.573,110.563,165.4,574.355,1522.154,755.969,1855.068,557.775,2852.478,0.496644229164723,0.30067630943987
"Lithuania",2021,149.164,152.208,140.505,132.546,155.91,196.478,194.011,176.308,172.548,191.142,196.992,216.141,201.931,159.941,127.259,108.501,168.414,574.423,1499.53,766.046,1834.007,564.115,2839.999,0.510857401985956,0.307586067010649
"Lithuania",2022,149.076,152.78,143.119,132.062,148.236,189.066,197.344,178.656,170.782,185.783,194.866,209.97,204.961,165.314,128.625,106.939,169.687,577.037,1474.703,775.526,1811.726,570.565,2827.266,0.525886229294984,0.314928968287699
"Lithuania",2023,149.869,152.321,145.85,132.964,141.482,179.822,199.877,181.449,170.047,180.007,193.619,202.806,206.947,170.917,130.714,106.01,169.544,581.004,1449.109,784.132,1789.02,577.185,2814.245,0.541113194383583,0.322626354093303
"Lithuania",2024,150.423,151.292,148.37,134.703,136.089,170.276,200.435,184.559,170.257,174.914,191.935,196.393,207.388,176.194,133.691,105.907,168.303,584.788,1424.858,791.483,1766.949,584.095,2801.129,0.555482019962691,0.330566982974608
"Lithuania",2025,149.959,150.452,150.254,136.859,132.329,161.451,198.318,187.796,171.306,171.17,189.046,191.724,206.027,180.796,137.612,106.7,166.211,587.524,1403.14,797.346,1746.026,591.319,2788.01,0.568258334877489,0.338665632699628
"Lithuania",2026,149.812,149.985,151.122,139.134,130.155,153.194,193.549,190.921,172.918,168.303,184.81,188.037,202.235,184.301,141.705,107.124,167.434,590.053,1381.887,802.799,1723.256,600.564,2774.739,0.580944027984922,0.348505387475802
"Lithuania",2027,148.088,149.844,151.267,141.853,129.747,145.595,186.216,194.255,175.266,166.62,179.697,186.138,196.606,187.383,146.635,108.27,167.583,591.052,1363.534,806.477,1701.993,609.871,2761.063,0.591460865662316,0.358327560689145
"Lithuania",2028,145.185,149.973,150.86,144.682,130.722,138.973,177.168,196.912,178.156,166.04,174.28,185.173,190.171,189.585,151.915,110.223,166.969,590.7,1347.424,808.863,1682.277,618.692,2746.987,0.600303245303631,0.367770587126852
"Lithuania",2029,141.936,150.041,150.347,147.153,132.447,133.663,167.787,197.576,181.341,166.363,169.495,183.761,184.433,190.258,156.935,113.112,165.87,589.477,1332.433,810.608,1664.019,626.175,2732.518,0.608366799681485,0.376302794619533
"Lithuania",2030,138.915,149.543,150.113,148.961,134.496,129.885,159.036,195.5,184.573,167.448,165.943,181.123,180.264,189.119,161.327,116.943,164.542,587.532,1318.004,812.195,1647.229,631.931,2717.731,0.616231058479337,0.383632755372811
"Lithuania",2031,135.327,148.407,149.979,149.889,136.947,127.822,150.919,190.882,187.779,169.148,163.308,177.196,177.1,185.921,164.566,120.391,166.98,583.602,1304.001,814.958,1630.99,637.858,2702.561,0.624967312141632,0.391086395379493
"Lithuania",2032,132.262,146.64,150.04,149.948,139.731,127.441,143.379,183.635,191.114,171.494,161.742,172.351,175.492,180.955,167.506,124.595,168.696,578.89,1290.887,817.244,1616.327,641.752,2687.021,0.633087171843856,0.397043420050522
"Lithuania",2033,129.682,144.233,150.16,149.47,142.518,128.392,136.773,174.649,193.729,174.332,161.189,167.197,174.685,175.183,169.702,129.229,170.057,573.545,1278.779,818.856,1602.934,644.171,2671.18,0.640342076308729,0.401869945986547
"Lithuania",2034,127.374,141.403,149.995,148.996,144.893,130.085,131.485,165.353,194.395,177.479,161.53,162.697,173.451,170.054,170.576,133.843,171.534,567.768,1267.917,819.458,1590.364,646.007,2655.143,0.646302557659531,0.406200718829148
"Lithuania",2035,125.204,138.52,149.217,148.835,146.597,132.091,127.741,156.713,192.386,180.72,162.654,159.426,171.081,166.399,169.848,138.098,173.468,561.776,1258.328,818.894,1578.244,647.813,2638.998,0.650779447012226,0.410464414881349
"Lithuania",2036,123.153,135.764,147.743,148.725,147.62,134.553,125.686,148.673,187.825,183.894,164.354,156.948,167.458,163.716,166.96,140.685,179.009,555.385,1249.553,817.828,1565.736,650.37,2622.766,0.65449644792978,0.415376538573553
"Lithuania",2037,121.685,132.935,145.777,148.835,147.75,137.351,125.322,141.218,180.697,187.223,166.703,155.5,162.972,162.484,162.606,143.219,184.197,549.232,1241.764,815.478,1553.571,652.506,2606.474,0.656709326409849,0.420003977932132
"Lithuania",2038,120.662,130.093,143.433,148.967,147.285,140.15,126.29,134.692,171.872,189.865,169.545,155.048,158.226,161.942,157.622,145.374,189.112,543.155,1234.747,812.276,1541.94,654.05,2590.178,0.657848125972365,0.42417344384347
"Lithuania",2039,119.985,127.346,140.88,148.754,146.758,142.523,127.995,129.473,162.749,190.592,172.693,155.477,154.113,160.933,153.301,146.585,193.821,536.965,1228.26,808.753,1531.127,654.64,2573.978,0.658454236073795,0.427554343957098
"Lithuania",2040,119.606,124.827,138.211,147.957,146.51,144.191,130,125.791,154.269,188.678,175.936,156.684,151.162,158.833,150.371,146.504,198.37,530.601,1222.059,805.24,1521.178,654.078,2557.9,0.658920723140208,0.429981238224587
"Lithuania",2041,120.076,122.763,135.309,146.479,146.487,145.222,132.433,123.746,146.328,184.192,179.069,158.352,148.9,155.555,148.051,143.768,205.255,524.627,1215.829,801.529,1511.208,652.629,2541.985,0.659244844464148,0.431859148442835
"Lithuania",2042,120.48,121.233,132.372,144.518,146.667,145.376,135.229,123.401,138.982,177.225,182.402,160.689,147.622,151.537,147.143,139.913,211.482,518.603,1209.971,797.697,1502.111,650.075,2526.271,0.659269519682703,0.432774275669375
"Lithuania",2043,120.858,120.239,129.485,142.18,146.813,144.94,138.042,124.391,132.562,168.616,185.085,163.53,147.292,147.287,146.858,135.781,216.773,512.762,1203.979,793.991,1493.451,646.699,2510.732,0.65947246588188,0.433023246159399
"Lithuania",2044,121.287,119.652,126.816,139.626,146.548,144.428,140.431,126.11,127.44,159.722,185.881,166.69,147.811,143.612,146.134,132.512,220.665,507.381,1197.25,790.734,1484.687,642.923,2495.365,0.660458550845688,0.43303605406392
"Lithuania",2045,121.844,119.242,124.535,136.975,145.665,144.153,142.103,128.127,123.84,151.452,184.083,169.957,149.087,141,144.437,130.644,223,502.596,1189.38,788.168,1475.442,639.081,2480.144,0.662671307740167,0.433145457429028
"Lithuania",2046,122.913,119.097,122.557,134.066,144.288,144.156,143.124,130.542,121.829,143.665,179.725,173.035,150.761,138.999,141.411,128.638,226.292,498.633,1180.364,786.101,1465.191,635.34,2465.098,0.665981849666713,0.433622647149757
"Lithuania",2047,123.614,119.356,121.057,131.077,142.393,144.356,143.284,133.33,121.509,136.462,172.968,176.344,153.076,137.93,137.83,127.908,227.722,495.104,1170.646,784.466,1454.799,631.39,2450.216,0.670113766245304,0.43400497250823
"Lithuania",2048,124.058,119.949,119.993,128.17,140.063,144.517,142.87,136.149,122.515,130.172,164.63,179.051,155.891,137.732,134.119,127.804,227.844,492.17,1159.967,783.39,1444.028,627.499,2435.527,0.675355419593833,0.434547668050758
"Lithuania",2049,124.347,120.73,119.3,125.544,137.463,144.263,142.389,138.553,124.253,125.171,156.021,179.947,159.034,138.325,130.99,127.446,227.254,489.921,1148.06,783.049,1432.638,624.015,2421.03,0.682062784175043,0.435570604716614
"Lithuania",2050,124.563,121.486,118.959,123.323,134.739,143.363,142.143,140.254,126.297,121.689,148.029,178.334,162.309,139.65,128.859,126.381,226.345,488.331,1134.848,783.544,1420.48,621.235,2406.723,0.690439600721859,0.437341602838477
"Lithuania",2051,124.646,122.209,118.852,121.361,131.951,142.028,142.153,141.27,128.696,119.733,140.453,174.128,165.348,141.316,127.057,123.54,227.87,487.068,1120.412,785.131,1407.121,619.783,2392.611,0.700752044783526,0.440461765548236
"Lithuania",2052,124.591,122.893,119.132,119.837,129.044,140.17,142.368,141.444,131.477,119.445,133.441,167.621,168.63,143.614,126.168,120.343,228.479,486.453,1105.01,787.234,1393.477,618.604,2378.697,0.712422512013466,0.443928389201975
"Lithuania",2053,124.392,123.468,119.716,118.764,126.163,137.879,142.558,141.062,134.305,120.473,127.321,159.623,171.365,146.393,126.106,117.232,228.149,486.34,1089.384,789.245,1379.513,617.88,2364.969,0.724487416741939,0.447897192704962
"Lithuania",2054,124.011,123.911,120.455,118.104,123.513,135.319,142.346,140.629,136.736,122.236,122.479,151.398,172.368,149.495,126.812,114.837,226.761,486.481,1074.656,790.273,1365.128,617.905,2351.41,0.735372993776613,0.452635210764119
"Lithuania",2055,123.41,124.222,121.217,117.816,121.238,132.609,141.495,140.443,138.484,124.317,119.146,143.784,170.955,152.739,128.249,113.463,224.421,486.665,1061.516,789.827,1350.287,618.872,2338.008,0.7440556713229,0.458326266934363
