"Country","Year","tax_rev_MLN_USD","tax_rev_PC_GDP","union_density_ADM","union_density_SVY","union_density","union_density.lin_inter","union_density.cst_inter","union_coverage","union_coverage.lin_inter","union_coverage.cst_inter","labor_share"
"Latvia",2004,3.798,27.667,NA,NA,NA,19.9140847469416,20.9353335720253,NA,16,18,0.5066233
"Latvia",2005,4.721,27.937,NA,NA,NA,18.8928359218579,20.9353335720253,15,15,15,0.5357035
"Latvia",2006,6.169,28.74,17.8715870967742,NA,17.8715870967742,17.8715870967742,17.8715870967742,NA,18.25,15,0.5654421
"Latvia",2007,8.726,28.214,16.5974803484172,NA,16.5974803484172,16.5974803484172,16.5974803484172,21.5,21.5,21.5,0.5949516
"Latvia",2008,9.89,27.779,15.0900353804721,NA,15.0900353804721,15.0900353804721,15.0900353804721,NA,21.0846603632745,21.5,0.6264576
"Lithuania",1995,2.805,27.64,41.4739854426311,NA,41.4739854426311,41.4739854426311,41.4739854426311,NA,NA,NA,0.532961
"Lithuania",1996,3.361,27.255,NA,NA,NA,37.3663990610734,41.4739854426311,NA,NA,NA,0.5649598
"Lithuania",1997,4.151,31.243,NA,NA,NA,33.2588126795156,41.4739854426311,NA,NA,NA,0.5853317
"Lithuania",1998,4.771,32.758,NA,NA,NA,29.1512262979579,41.4739854426311,NA,NA,NA,0.6118138
"Lithuania",1999,4.423,32.658,NA,NA,NA,25.0436399164002,41.4739854426311,NA,NA,NA,0.6140913
"Lithuania",2000,3.792,30.783,NA,NA,NA,20.9360535348424,41.4739854426311,NA,NA,NA,0.5517281
"Lithuania",2001,3.727,29.321,16.8284671532847,NA,16.8284671532847,16.8284671532847,16.8284671532847,NA,NA,NA,0.5330047
"Lithuania",2002,4.154,28.99,NA,NA,NA,15.2134434701497,16.8284671532847,15,15,15,0.5396929
"Lithuania",2003,5.391,28.631,13.5984197870148,NA,13.5984197870148,13.5984197870148,13.5984197870148,14.9582617657162,14.9582617657162,14.9582617657162,0.5409437
"Lithuania",2004,6.57,28.997,NA,NA,NA,12.3168917840482,13.5984197870148,NA,13.548580962453,14.9582617657162,0.543721
"Lithuania",2005,7.623,29.203,NA,NA,NA,11.0353637810816,13.5984197870148,NA,12.1389001591897,14.9582617657162,0.5423749
"Lithuania",2006,9.107,30.133,9.75383577811499,NA,9.75383577811499,9.75383577811499,9.75383577811499,10.7292193559265,10.7292193559265,10.7292193559265,0.5603478
"Lithuania",2007,11.939,30.03,9.27344568986372,NA,9.27344568986372,9.27344568986372,9.27344568986372,10.2007902588501,10.2007902588501,10.2007902588501,0.5761379
"Lithuania",2008,14.617,30.577,8.86226594731831,NA,8.86226594731831,8.86226594731831,8.86226594731831,9.74849254205014,9.74849254205014,9.74849254205014,0.5791244
"Luxembourg",1970,NA,22.482,46.5276574002014,NA,46.5276574002014,46.5276574002014,46.5276574002014,60,60,60,0.5084603
"Luxembourg",1971,NA,24.592,45.6286734880116,NA,45.6286734880116,45.6286734880116,45.6286734880116,NA,60,60,0.5638602
"Luxembourg",1972,NA,25.097,44.7899098109595,NA,44.7899098109595,44.7899098109595,44.7899098109595,NA,60,60,0.5586578
"Luxembourg",1973,NA,25.449,44.7278098740553,NA,44.7278098740553,44.7278098740553,44.7278098740553,NA,60,60,0.5348942
"Luxembourg",1974,NA,26.299,45.3381164169175,NA,45.3381164169175,45.3381164169175,45.3381164169175,NA,60,60,0.552887
"Luxembourg",1975,NA,31.373,45.4301433869474,NA,45.4301433869474,45.4301433869474,45.4301433869474,60,60,60,0.6537753
"Luxembourg",1976,NA,31.549,46.4178218385149,NA,46.4178218385149,46.4178218385149,46.4178218385149,NA,60,60,0.6235098
"Luxembourg",1977,NA,34.95,47.3639161337647,NA,47.3639161337647,47.3639161337647,47.3639161337647,NA,60,60,0.6569462
"Luxembourg",1978,NA,35.586,48.6307714779652,NA,48.6307714779652,48.6307714779652,48.6307714779652,NA,60,60,0.6386825
"Luxembourg",1979,1.895,33.327,49.0883909982564,NA,49.0883909982564,49.0883909982564,49.0883909982564,NA,60,60,0.6510097
"Luxembourg",1980,2.144,34.156,50.445243782702,NA,50.445243782702,50.445243782702,50.445243782702,60,60,60,0.6833584
"Luxembourg",1981,1.881,35.081,51.8398094565138,NA,51.8398094565138,51.8398094565138,51.8398094565138,NA,60,60,0.6857228
"Luxembourg",1982,1.91,36.248,NA,NA,NA,51.4227057266453,51.8398094565138,NA,60,60,0.5977467
"Luxembourg",1983,2.017,38.219,NA,NA,NA,51.0056019967768,51.8398094565138,NA,60,60,0.5626901
"Luxembourg",1984,1.903,36.774,NA,NA,NA,50.5884982669083,51.8398094565138,NA,60,60,0.5684157
"Luxembourg",1985,1.994,37.792,NA,NA,NA,50.1713945370399,51.8398094565138,60,60,60,0.570833
"Luxembourg",1986,2.695,35.836,NA,NA,NA,49.7542908071714,51.8398094565138,NA,60,60,0.5715978
"Luxembourg",1987,3.312,36.034,49.3371870773029,NA,49.3371870773029,49.3371870773029,49.3371870773029,NA,60,60,0.5951683
"Luxembourg",1988,3.646,34.721,NA,NA,NA,48.4664217778515,49.3371870773029,NA,60,60,0.5831439
"Luxembourg",1989,3.792,33.927,NA,NA,NA,47.5956564784,49.3371870773029,NA,60,60,0.5978274
"Luxembourg",1990,4.66,33.493,NA,NA,NA,46.7248911789486,49.3371870773029,60,60,60,0.608224
"Luxembourg",1991,4.718,31.481,NA,NA,NA,45.8541258794971,49.3371870773029,NA,60,60,0.6036595
"Luxembourg",1992,5.34,32.219,NA,NA,NA,44.9833605800456,49.3371870773029,NA,60,60,0.6194757
"Luxembourg",1993,5.668,34.221,44.1125952805942,NA,44.1125952805942,44.1125952805942,44.1125952805942,NA,60,60,0.6357635
"Luxembourg",1994,6.258,34.71,NA,NA,NA,43.5648971632477,44.1125952805942,60,60,60,0.5784356
"Luxembourg",1995,7.188,34.85,NA,NA,NA,43.0171990459012,44.1125952805942,NA,60,60,0.5673838
"Luxembourg",1996,7.439,35.063,NA,NA,NA,42.4695009285547,44.1125952805942,NA,60,60,0.5653879
"Luxembourg",1997,7.23,36.457,41.9218028112082,NA,41.9218028112082,41.9218028112082,41.9218028112082,NA,60,60,0.5807024
"Luxembourg",1998,7.591,37.325,43.1974072509072,NA,43.1974072509072,43.1974072509072,43.1974072509072,60,60,60,0.5779469
"Luxembourg",1999,8.046,36.184,NA,NA,NA,43.0669925363316,43.1974072509072,NA,60,60,0.5532774
"Luxembourg",2000,7.853,36.92,NA,NA,NA,42.936577821756,43.1974072509072,60,60,60,0.5589263
"Luxembourg",2001,7.973,37.451,NA,NA,NA,42.8061631071805,43.1974072509072,59,59,59,0.5908372
"Luxembourg",2002,8.833,37.35,NA,NA,NA,42.6757483926049,43.1974072509072,58,58,58,0.5917463
"Luxembourg",2003,11.088,37.477,42.5453336780293,NA,42.5453336780293,42.5453336780293,42.5453336780293,58,58,58,0.564978
"Luxembourg",2004,12.685,36.548,NA,NA,NA,41.7386864018628,42.5453336780293,58,58,58,0.56613
"Luxembourg",2005,14.104,37.788,NA,NA,NA,40.9320391256963,42.5453336780293,58,58,58,0.5511442
"Luxembourg",2006,15.159,35.723,40.1253918495298,NA,40.1253918495298,40.1253918495298,40.1253918495298,58,58,58,0.5186049
"Luxembourg",2007,18.366,36.084,NA,NA,NA,38.32308170971,40.1253918495298,58,58,58,0.5076762
"Luxembourg",2008,20.43,36.65,36.5207715698902,NA,36.5207715698902,36.5207715698902,36.5207715698902,59,59,59,0.5544868
"Luxembourg",2009,19.624,38.201,NA,NA,NA,35.8061953151057,36.5207715698902,NA,57.4072626354943,59,0.5998347
"Luxembourg",2010,19.9,37.397,35.0916190603211,39.9530864197531,35.0916190603211,35.0916190603211,35.0916190603211,NA,55.8145252709886,59,0.5630802
"Luxembourg",2011,22.233,37.042,NA,36.5679493424257,36.5679493424257,36.5679493424257,36.5679493424257,54.2217879064829,54.2217879064829,54.2217879064829,0.5609866
"Luxembourg",2012,21.768,38.392,35.2867634836314,35.1871508379888,35.2867634836314,35.2867634836314,35.2867634836314,NA,54.4811919376553,54.2217879064829,0.5726619
"Mexico",1980,33.627,14.169,NA,NA,NA,33.9221615866735,40.6623355748138,NA,NA,NA,0.5893103
"Mexico",1981,41.988,13.781,NA,NA,NA,32.5741267890454,40.6623355748138,NA,NA,NA,0.6125864
"Mexico",1982,32.368,14.035,NA,NA,NA,31.2260919914173,40.6623355748138,NA,NA,NA,0.5769493
"Mexico",1983,22.033,15.659,NA,NA,NA,29.8780571937893,40.6623355748138,NA,NA,NA,0.4812196
"Mexico",1984,28.469,15.222,NA,28.5300223961612,28.5300223961612,28.5300223961612,28.5300223961612,NA,NA,NA,0.4679689
"Mexico",1985,26.194,14.846,NA,NA,NA,28.3593540147045,28.5300223961612,NA,NA,NA,0.4684949
"Mexico",1986,21.364,14.165,NA,NA,NA,28.1886856332477,28.5300223961612,NA,NA,NA,0.4657777
"Mexico",1987,25.009,15.065,NA,NA,NA,28.018017251791,28.5300223961612,NA,NA,NA,0.4378465
"Mexico",1988,30.27,14.525,NA,NA,NA,27.8473488703342,28.5300223961612,NA,NA,NA,0.4262867
"Mexico",1989,37.83,15.061,27.6766804888775,25.7881490163473,27.6766804888775,27.6766804888775,27.6766804888775,NA,NA,NA,0.4274258
"Mexico",1990,35.908,12.091,NA,NA,NA,26.9763166815577,27.6766804888775,NA,NA,NA,0.4261525
"Mexico",1991,43.947,12.257,NA,NA,NA,26.2759528742378,27.6766804888775,NA,NA,NA,0.4450583
"Mexico",1992,53.144,12.802,NA,25.575589066918,25.575589066918,25.575589066918,25.575589066918,NA,NA,NA,0.4694702
"Mexico",1993,60.102,12.002,NA,NA,NA,23.1151462016779,25.575589066918,NA,NA,NA,0.4903307
"Mexico",1994,63.095,12.002,NA,20.6547033364378,20.6547033364378,20.6547033364378,20.6547033364378,NA,NA,NA,0.4969575
"Mexico",1995,36.391,10.11,NA,NA,NA,19.2307016245568,20.6547033364378,NA,NA,NA,0.4310148
"Mexico",1996,40.729,9.912,NA,17.8066999126757,17.8066999126757,17.8066999126757,17.8066999126757,NA,NA,NA,0.4127465
"Mexico",1997,52.509,10.5,NA,NA,NA,17.406422848917,17.8066999126757,NA,NA,NA,0.4335697
"Mexico",1998,57.613,10.963,NA,17.0061457851583,17.0061457851583,17.0061457851583,17.0061457851583,NA,NA,NA,0.4375857
"Mexico",1999,70.452,11.728,NA,NA,NA,16.9531809950494,17.0061457851583,NA,NA,NA,0.4451464
"Mexico",2000,81.16,11.462,NA,16.9002162049405,16.9002162049405,16.9002162049405,16.9002162049405,NA,NA,NA,0.4457544
"Mexico",2001,92.255,12.194,NA,NA,NA,17.0345458477868,16.9002162049405,NA,NA,NA,0.4646279
"Mexico",2002,97.314,12.61,NA,17.1688754906331,17.1688754906331,17.1688754906331,17.1688754906331,NA,NA,NA,0.4617114
"Mexico",2003,92.363,12.671,NA,NA,NA,16.9157673227667,17.1688754906331,NA,NA,NA,0.4580644
"Mexico",2004,90.438,11.559,NA,NA,NA,16.6626591549004,17.1688754906331,NA,NA,NA,0.4303953
"Mexico",2005,99.772,11.362,NA,16.409550987034,16.409550987034,16.409550987034,16.409550987034,NA,NA,NA,0.4226682
"Mexico",2006,112.982,11.588,NA,15.8715456079019,15.8715456079019,15.8715456079019,15.8715456079019,NA,NA,NA,0.4045972
"Mexico",2007,126.466,12.014,NA,16.2733798034554,16.2733798034554,16.2733798034554,16.2733798034554,NA,NA,NA,0.3962883
"Mexico",2008,139.556,12.599,NA,15.1197419863069,15.1197419863069,15.1197419863069,15.1197419863069,NA,NA,NA,0.3859901
"Mexico",2009,112.288,12.467,14.594347909031,14.6769458512617,14.594347909031,14.594347909031,14.594347909031,13.647308641045,13.647308641045,13.647308641045,0.410923
"Netherlands",1969,NA,32.169,38.2550234483955,NA,38.2550234483955,38.2550234483955,38.2550234483955,NA,74.8131154877351,79.7007792872845,0.7153639
"Netherlands",1970,NA,32.974,38.3512405365515,NA,38.3512405365515,38.3512405365515,38.3512405365515,73.1838942212187,73.1838942212187,73.1838942212187,0.7258604
"Netherlands",1971,NA,34.336,37.9992046144016,NA,37.9992046144016,37.9992046144016,37.9992046144016,NA,71.4559294808125,73.1838942212187,0.7397436
"Netherlands",1972,NA,35.415,37.6020430993211,NA,37.6020430993211,37.6020430993211,37.6020430993211,NA,69.7279647404062,73.1838942212187,0.7393315
"Netherlands",1973,NA,36.385,38.0370384352728,NA,38.0370384352728,38.0370384352728,38.0370384352728,68,68,68,0.7489397
"Netherlands",1974,NA,36.79,37.6005154788923,NA,37.6005154788923,37.6005154788923,37.6005154788923,67.8051028560652,67.8051028560652,67.8051028560652,0.7384977
"Netherlands",1975,NA,37.72,37.7584924373915,NA,37.7584924373915,37.7584924373915,37.7584924373915,69.3514723203769,69.3514723203769,69.3514723203769,0.7747563
"Netherlands",1976,NA,37.609,37.1161417322835,NA,37.1161417322835,37.1161417322835,37.1161417322835,72.3947445684087,72.3947445684087,72.3947445684087,0.758209
"Netherlands",1977,NA,38.435,37.1791767554479,NA,37.1791767554479,37.1791767554479,37.1791767554479,73.5524680603949,73.5524680603949,73.5524680603949,0.7676365
"Netherlands",1978,NA,39.054,37.0107784431138,NA,37.0107784431138,37.0107784431138,37.0107784431138,77.8009523809524,77.8009523809524,77.8009523809524,0.7672802
"Netherlands",1979,88.406,39.456,36.5854812012296,NA,36.5854812012296,36.5854812012296,36.5854812012296,78.0496287835523,78.0496287835523,78.0496287835523,0.770102
"Netherlands",1980,97.249,39.748,34.7822099954149,NA,34.7822099954149,34.7822099954149,34.7822099954149,76.6598667776853,76.6598667776853,76.6598667776853,0.7629063
"Netherlands",1981,80.524,38.918,33.0250394766524,NA,33.0250394766524,33.0250394766524,33.0250394766524,77.2882836025185,77.2882836025185,77.2882836025185,0.7389925
"Netherlands",1982,74.178,39.57,32.2538742023701,NA,32.2538742023701,32.2538742023701,32.2538742023701,77.2816190740227,77.2816190740227,77.2816190740227,0.7383278
"Netherlands",1983,71.81,40.647,30.7420088700967,NA,30.7420088700967,30.7420088700967,30.7420088700967,78.557153671461,78.557153671461,78.557153671461,0.7243424
"Netherlands",1984,64.209,38.964,29.2635658914729,NA,29.2635658914729,29.2635658914729,29.2635658914729,78.382271468144,78.382271468144,78.382271468144,0.6916919
"Netherlands",1985,64.43,39.284,27.7222920387151,NA,27.7222920387151,27.7222920387151,27.7222920387151,73.914202682166,73.914202682166,73.914202682166,0.6923981
"Netherlands",1986,87.444,39.9,27.1319186173704,NA,27.1319186173704,27.1319186173704,27.1319186173704,71.803235216123,71.803235216123,71.803235216123,0.701932
"Netherlands",1987,109.377,42.121,24.4633264967282,NA,24.4633264967282,24.4633264967282,24.4633264967282,68.5717606042998,68.5717606042998,68.5717606042998,0.7191743
"Netherlands",1988,116.812,42.081,24.4399067634991,NA,24.4399067634991,24.4399067634991,24.4399067634991,71.2480831292486,71.2480831292486,71.2480831292486,0.7085025
"Netherlands",1989,108.64,39.691,24.5941818593164,NA,24.5941818593164,24.5941818593164,24.5941818593164,72.7213789094811,72.7213789094811,72.7213789094811,0.6886548
"Netherlands",1990,132.567,39.698,24.5653045602012,NA,24.5653045602012,24.5653045602012,24.5653045602012,71.9107403904033,71.9107403904033,71.9107403904033,0.6917794
"Netherlands",1991,143.312,41.728,24.3395661138819,NA,24.3395661138819,24.3395661138819,24.3395661138819,NA,72.5855164763089,71.9107403904033,0.6928741
"Netherlands",1992,155.157,41.389,24.5030626695559,24.5696053507141,24.5030626695559,24.5030626695559,24.5030626695559,73.2602925622144,73.2602925622144,73.2602925622144,0.7068424
"Netherlands",1993,145.136,41.581,25.1139214581947,25.2589899817384,25.1139214581947,25.1139214581947,25.1139214581947,81.9210485894219,81.9210485894219,81.9210485894219,0.710472
"Netherlands",1994,147.572,39.733,25.303809102359,25.5301766688226,25.303809102359,25.303809102359,25.303809102359,NA,81.4115899728911,81.9210485894219,0.6978422
"Netherlands",1995,160.467,37.248,25.5308008040133,25.9446311842305,25.5308008040133,25.5308008040133,25.5308008040133,NA,80.9021313563604,81.9210485894219,0.6924742
"Netherlands",1996,163.371,37.345,24.9745124477916,25.2080113131845,24.9745124477916,24.9745124477916,24.9745124477916,80.3926727398296,80.3926727398296,80.3926727398296,0.6934906
"Netherlands",1997,153.905,36.798,24.4404911288657,25.0647267182363,24.4404911288657,24.4404911288657,24.4404911288657,NA,80.7199418457312,80.3926727398296,0.6842303
"Netherlands",1998,159.874,36.254,23.8564240598284,24.5614571703856,23.8564240598284,23.8564240598284,23.8564240598284,NA,81.0472109516327,80.3926727398296,0.6896898
"Netherlands",1999,166.063,37.158,23.5772236916402,24.6812683883622,23.5772236916402,23.5772236916402,23.5772236916402,NA,81.3744800575343,80.3926727398296,0.692088
"Netherlands",2000,153.741,36.907,22.575219048917,22.8965744802183,22.575219048917,22.575219048917,22.575219048917,81.7017491634358,81.7017491634358,81.7017491634358,0.6846049
"Netherlands",2001,153.685,35.612,21.7955354231601,21.1623887274168,21.7955354231601,21.7955354231601,21.7955354231601,85.8626408108743,85.8626408108743,85.8626408108743,0.6858412
"Netherlands",2002,165.369,35.014,21.6038197081127,20.9986858484253,21.6038197081127,21.6038197081127,21.6038197081127,92.7465074428136,92.7465074428136,92.7465074428136,0.6885956
"Netherlands",2003,201.635,34.804,21.4190526638602,20.560930051019,21.4190526638602,21.4190526638602,21.4190526638602,80.4036912096797,80.4036912096797,80.4036912096797,0.6894442
"Netherlands",2004,228.908,34.809,21.3002557293549,20.7810795356881,21.3002557293549,21.3002557293549,21.3002557293549,84.920387137059,84.920387137059,84.920387137059,0.6890936
"Netherlands",2005,239.717,35.013,20.9960078013335,20.5665120012392,20.9960078013335,20.9960078013335,20.9960078013335,86.8285607666148,86.8285607666148,86.8285607666148,0.6714662
"Netherlands",2006,264.478,36.047,20.3355716343067,19.988548227578,20.3355716343067,20.3355716343067,20.3355716343067,66.8228271996946,66.8228271996946,66.8228271996946,0.6656271
"Netherlands",2007,302.47,35.685,19.362085985635,19.3212377029649,19.362085985635,19.362085985635,19.362085985635,79.0822752493447,79.0822752493447,79.0822752493447,0.6634573
"Netherlands",2008,340.133,35.946,19.2574612604518,18.8283256334779,19.2574612604518,19.2574612604518,19.2574612604518,78.6323983987877,78.6323983987877,78.6323983987877,0.6660983
"Netherlands",2009,303.294,34.939,19.1593708240347,19.0785864073487,19.1593708240347,19.1593708240347,19.1593708240347,82.8040271031718,82.8040271031718,82.8040271031718,0.6991108
"Netherlands",2010,301.851,35.656,19.2751421014126,18.6420169958917,19.2751421014126,19.2751421014126,19.2751421014126,89.6519218864314,89.6519218864314,89.6519218864314,0.6878823
"Netherlands",2011,320.523,35.443,19.3442168259127,18.3781723271022,19.3442168259127,19.3442168259127,19.3442168259127,87.1698770717692,87.1698770717692,87.1698770717692,0.6861572
"Netherlands",2012,298.676,35.587,18.8474033450598,17.8837767078688,18.8474033450598,18.8474033450598,18.8474033450598,85.0613072020463,85.0613072020463,85.0613072020463,0.696493
"New Zealand",1971,2.111,26.509,56.3298005507803,NA,56.3298005507803,56.3298005507803,56.3298005507803,70,70,70,0.5538376
"New Zealand",1972,2.507,25.962,56.3118758274555,NA,56.3118758274555,56.3118758274555,56.3118758274555,NA,70,70,0.5426577
"New Zealand",1973,3.517,27.5,59.0607675395449,NA,59.0607675395449,59.0607675395449,59.0607675395449,NA,70,70,0.5495067
"New Zealand",1974,4.355,30.227,59.4170568388153,NA,59.4170568388153,59.4170568388153,59.4170568388153,NA,70,70,0.602967
"New Zealand",1975,4.179,29.994,60.9692937517478,NA,60.9692937517478,60.9692937517478,60.9692937517478,NA,70,70,0.6167743
"New Zealand",1976,4.161,29.733,61.0245404497527,NA,61.0245404497527,61.0245404497527,61.0245404497527,70,70,70,0.5662665
"New Zealand",1977,4.854,31.762,62.7899426127582,NA,62.7899426127582,62.7899426127582,62.7899426127582,NA,70,70,0.5799846
"New Zealand",1978,5.616,30.297,65.7479850737838,NA,65.7479850737838,65.7479850737838,65.7479850737838,NA,70,70,0.5942562
"New Zealand",1979,6.621,31.526,68.9756097560976,NA,68.9756097560976,68.9756097560976,68.9756097560976,70,70,70,0.5945116
"New Zealand",1980,7.393,31.658,69.1190706679574,NA,69.1190706679574,69.1190706679574,69.1190706679574,NA,70,70,0.6078321
"New Zealand",1981,8.201,32.585,65.6757374799908,NA,65.6757374799908,65.6757374799908,65.6757374799908,70,70,70,0.603779
"New Zealand",1982,8.161,32.532,63.641323274219,NA,63.641323274219,63.641323274219,63.641323274219,NA,68.75,70,0.5849103
"New Zealand",1983,7.524,30.222,61.1587346474379,NA,61.1587346474379,61.1587346474379,61.1587346474379,NA,67.5,70,0.5353205
"New Zealand",1984,7.236,30.269,55.2676982376943,NA,55.2676982376943,55.2676982376943,55.2676982376943,NA,66.25,70,0.5199677
"New Zealand",1985,7.515,31.208,53.5780116812779,NA,53.5780116812779,53.5780116812779,53.5780116812779,65,65,65,0.528685
"New Zealand",1986,9.694,31.997,51.3172793840115,NA,51.3172793840115,51.3172793840115,51.3172793840115,NA,65.4,65,0.5395399
"New Zealand",1987,13.483,35.071,50.4068716094033,NA,50.4068716094033,50.4068716094033,50.4068716094033,NA,65.8,65,0.5517031
"New Zealand",1988,15.844,34.305,51.7837498035518,NA,51.7837498035518,51.7837498035518,51.7837498035518,NA,66.2,65,0.5306776
"New Zealand",1989,16.526,36.831,52.9826065654091,NA,52.9826065654091,52.9826065654091,52.9826065654091,NA,66.6,65,0.5224081
"New Zealand",1990,16.372,36.175,49.601755526658,NA,49.601755526658,49.601755526658,49.601755526658,67,67,67,0.5191835
"New Zealand",1991,15.287,34.341,42.9283866121359,NA,42.9283866121359,42.9283866121359,42.9283866121359,NA,57,67,0.513799
"New Zealand",1992,14.825,34.763,35.9889047659074,NA,35.9889047659074,35.9889047659074,35.9889047659074,47,47,47,0.5115741
"New Zealand",1993,16.209,34.872,33.674541114495,NA,33.674541114495,33.674541114495,33.674541114495,45.8,45.8,45.8,0.4960206
"New Zealand",1994,19.303,35.423,29.619888109684,NA,29.619888109684,29.619888109684,29.619888109684,44.6,44.6,44.6,0.4996855
"New Zealand",1995,22.767,35.571,27.2289881220869,NA,27.2289881220869,27.2289881220869,27.2289881220869,43.3,43.3,43.3,0.496029
"New Zealand",1996,23.718,33.754,24.6844596562773,NA,24.6844596562773,24.6844596562773,24.6844596562773,42,42,42,0.5034543
"New Zealand",1997,23.51,33.931,23.4159582827345,NA,23.4159582827345,23.4159582827345,23.4159582827345,25,25,25,0.5034209
"New Zealand",1998,18.696,32.276,22.1402685532775,NA,22.1402685532775,22.1402685532775,22.1402685532775,25,25,25,0.5024426
"New Zealand",1999,19.593,32.313,21.6871055651176,NA,21.6871055651176,21.6871055651176,21.6871055651176,25,25,25,0.4856441
"New Zealand",2000,18.037,32.538,22.3789081711516,NA,22.3789081711516,22.3789081711516,22.3789081711516,20,20,20,0.4731018
"New Zealand",2001,17.435,31.941,22.2888123226591,NA,22.2888123226591,22.2888123226591,22.2888123226591,20,20,20,0.4702835
"New Zealand",2002,21.08,33.251,21.7787535779339,NA,21.7787535779339,21.7787535779339,21.7787535779339,19,19,19,0.4793876
"New Zealand",2003,28.397,33.162,21.6770939086294,NA,21.6770939086294,21.6770939086294,21.6770939086294,18,18,18,0.4821326
"New Zealand",2004,35.539,34.203,21.6748086929905,NA,21.6748086929905,21.6748086929905,21.6748086929905,NA,17.95,18,0.4904248
"New Zealand",2005,41.777,36.058,22.2584793251932,NA,22.2584793251932,22.2584793251932,22.2584793251932,NA,17.9,18,0.505608
"New Zealand",2006,40.168,35.276,21.8206605441789,NA,21.8206605441789,21.8206605441789,21.8206605441789,NA,17.85,18,0.514239
"New Zealand",2007,47.059,33.878,20.8248452055559,NA,20.8248452055559,20.8248452055559,20.8248452055559,17.8,17.8,17.8,0.512764
"New Zealand",2008,43.743,32.896,21.4002780867631,NA,21.4002780867631,21.4002780867631,21.4002780867631,NA,17.0666666666667,17.8,0.5329046
"New Zealand",2009,37.192,30.248,21.5023998214086,NA,21.5023998214086,21.5023998214086,21.5023998214086,NA,16.3333333333333,17.8,0.5277289
"Norway",1970,4.388,34.26,56.7913549459684,NA,56.7913549459684,56.7913549459684,56.7913549459684,65,65,65,0.6995264
"Norway",1971,5.367,36.736,54.6812671098944,NA,54.6812671098944,54.6812671098944,54.6812671098944,NA,65,65,0.7262826
"Norway",1972,6.699,38.594,51.9202363367799,NA,51.9202363367799,51.9202363367799,51.9202363367799,NA,65,65,0.7258835
"Norway",1973,8.818,38.986,53.1336742147553,NA,53.1336742147553,53.1336742147553,53.1336742147553,NA,65,65,0.7169073
"Norway",1974,10.514,38.613,54.1024258760108,NA,54.1024258760108,54.1024258760108,54.1024258760108,NA,65,65,0.7013974
"Norway",1975,12.774,38.828,53.809606381134,NA,53.809606381134,53.809606381134,53.809606381134,65,65,65,0.7232931
"Norway",1976,14.456,40.224,52.809508088478,NA,52.809508088478,52.809508088478,52.809508088478,NA,66,65,0.7332259
"Norway",1977,17.006,40.957,53.5902376364804,NA,53.5902376364804,53.5902376364804,53.5902376364804,NA,67,65,0.7373133
"Norway",1978,18.815,40.436,54.0104084529254,NA,54.0104084529254,54.0104084529254,54.0104084529254,NA,68,65,0.7276972
"Norway",1979,21.421,40.306,55.4658385093168,NA,55.4658385093168,55.4658385093168,55.4658385093168,NA,69,65,0.6858492
"Norway",1980,27.041,41.944,57.8703703703704,NA,57.8703703703704,57.8703703703704,57.8703703703704,70,70,70,0.6444808
"Norway",1981,27.613,43.361,57.7359063972041,NA,57.7359063972041,57.7359063972041,57.7359063972041,NA,70,70,0.6385053
"Norway",1982,26.671,42.553,58.1382656155246,NA,58.1382656155246,58.1382656155246,58.1382656155246,NA,70,70,0.6406317
"Norway",1983,25.443,41.282,58.0968179761725,NA,58.0968179761725,58.0968179761725,58.0968179761725,NA,70,70,0.6249713
"Norway",1984,25.154,40.528,58.3142559833507,NA,58.3142559833507,58.3142559833507,58.3142559833507,NA,70,70,0.6044519
"Norway",1985,27.399,41.867,57.4913892078071,NA,57.4913892078071,57.4913892078071,57.4913892078071,70,70,70,0.6097755
"Norway",1986,34.356,43.641,57.0536585365854,NA,57.0536585365854,57.0536585365854,57.0536585365854,NA,70,70,0.6781468
"Norway",1987,39.478,41.891,55.680649526387,NA,55.680649526387,55.680649526387,55.680649526387,NA,70,70,0.6907755
"Norway",1988,42.223,41.436,56.1244541484716,NA,56.1244541484716,56.1244541484716,56.1244541484716,NA,70,70,0.6941001
"Norway",1989,40.795,39.742,57.9353023909986,NA,57.9353023909986,57.9353023909986,57.9353023909986,NA,70,70,0.6506864
"Norway",1990,48.226,40.249,58.5416961631035,NA,58.5416961631035,58.5416961631035,58.5416961631035,70,70,70,0.6331213
"Norway",1991,49.19,40.368,58.0965909090909,NA,58.0965909090909,58.0965909090909,58.0965909090909,NA,70.25,70,0.6268265
"Norway",1992,51.723,39.532,58.0692788188529,NA,58.0692788188529,58.0692788188529,58.0692788188529,NA,70.5,70,0.6344903
"Norway",1993,46.61,38.657,57.9722458227131,NA,57.9722458227131,57.9722458227131,57.9722458227131,NA,70.75,70,0.6195456
"Norway",1994,50.799,39.952,57.8301886792453,NA,57.8301886792453,57.8301886792453,57.8301886792453,71,71,71,0.6224846
"Norway",1995,60.848,40.037,57.33891665541,57,57.33891665541,57.33891665541,57.33891665541,NA,71,71,0.6159044
"Norway",1996,65.348,40.011,56.2718042176517,NA,56.2718042176517,56.2718042176517,56.2718042176517,NA,71,71,0.5985556
"Norway",1997,65.673,40.695,54.7402355858649,NA,54.7402355858649,54.7402355858649,54.7402355858649,NA,71,71,0.5963578
"Norway",1998,64.101,41.58,54.8275401231943,57,54.8275401231943,54.8275401231943,54.8275401231943,71,71,71,0.6449961
