"Country","Year","Ny","No","n","p","p1","dep","K","L","Y","theta","tau","u","k"
"France",2066,NA,NA,1.01179648943501,0.726917377064412,NA,0.718442280295244,NA,NA,NA,NA,NA,NA,NA
"France",2067,NA,NA,1.01187568919889,0.730005442159078,NA,0.72143787023585,NA,NA,NA,NA,NA,NA,NA
"France",2068,NA,NA,1.01164446879438,0.733402848477604,NA,0.724961062013842,NA,NA,NA,NA,NA,NA,NA
"France",2069,NA,NA,1.01134461629731,0.737461556505422,NA,0.729189184993521,NA,NA,NA,NA,NA,NA,NA
"France",2070,NA,NA,1.01106627673088,0.742598301973306,NA,0.73447044873693,NA,NA,NA,NA,NA,NA,NA
"France",2071,NA,NA,1.01185388016364,0.74569540558945,NA,0.736959575100759,NA,NA,NA,NA,NA,NA,NA
"France",2072,NA,NA,1.01298834055629,0.749095718684752,NA,0.739490958280309,NA,NA,NA,NA,NA,NA,NA
"France",2073,NA,NA,1.01402471580091,0.7530151394391,NA,0.742600380153799,NA,NA,NA,NA,NA,NA,NA
"France",2074,NA,NA,1.01444043603038,0.757418786536249,NA,0.746637022376708,NA,NA,NA,NA,NA,NA,NA
"France",2075,NA,NA,1.01399664851644,0.762263334742384,NA,0.751741473561709,NA,NA,NA,NA,NA,NA,NA
"France",2076,NA,NA,1.01352439431857,0.764107017762843,NA,0.753910830411317,NA,NA,NA,NA,NA,NA,NA
"France",2077,NA,NA,1.0123892497257,0.765688569098271,NA,0.756318352161214,NA,NA,NA,NA,NA,NA,NA
"France",2078,NA,NA,1.01099263632441,0.767409849906379,NA,0.759065716538147,NA,NA,NA,NA,NA,NA,NA
"France",2079,NA,NA,1.00974860118297,0.769897335465717,NA,0.762464374363825,NA,NA,NA,NA,NA,NA,NA
"France",2080,NA,NA,1.00872699511094,0.773731138264388,NA,0.767037208297664,NA,NA,NA,NA,NA,NA,NA
"France",2081,NA,NA,1.00883531796852,0.775450906466766,NA,0.768659554889777,NA,NA,NA,NA,NA,NA,NA
"France",2082,NA,NA,1.00932568443585,0.777609534668305,NA,0.770424796137968,NA,NA,NA,NA,NA,NA,NA
