"COUNTRY","COUNTRY.ABBREV","CCODE","YEAR","ISOCODE","TOTGEN","UEGEN","SKGEN","PGEN","APWWage","US100","UC1000","SS100","SC1000","MPS100","MPC1000","SPS100","SPC1000","UEQUAL","UEDUR","UEWAIT","UECOV","SICKQUAL","SICKDUR","SICKWAIT","SICKCOV","PQUAL","PFUND","AVGPER","PENCOV","MRET","FRET","LEXP65"
"Bulgaria","BGR",24,2003,100,NA,NA,NA,NA,2984,0.474687286,0.474687286,1,1,0.250053203,0.500106406,NA,NA,39,48,0,0.728989038,26,999,0,0.728989038,NA,NA,NA,NA,NA,NA,NA
"Bulgaria","BGR",24,2004,100,NA,NA,NA,NA,3183,0.481986577,0.481986577,1,1,0.297115013,0.594230026,NA,NA,39,48,0,0.750015048,26,999,0,0.750015048,NA,NA,NA,NA,NA,NA,NA
"Bulgaria","BGR",24,2005,100,NA,NA,NA,NA,3532.8,0.79279609,0.79279609,1,1,0.315566976,0.631133952,NA,NA,39,48,0,0.783078036,26,999,0,0.783078036,NA,NA,NA,NA,NA,NA,NA
"Bulgaria","BGR",24,2006,100,NA,NA,NA,NA,3921,0.581586119,0.581586119,0.5,0.5,0.301150072,0.602300145,NA,NA,39,48,0,0.80427463,26,13,0,0.80427463,NA,NA,NA,NA,NA,NA,NA
"Bulgaria","BGR",24,2007,100,NA,NA,NA,NA,4690.9,0.710051476,0.710051476,0.5,0.5,0.330708907,0.661417813,NA,NA,39,48,0,0.819949039,26,13,0,0.819949039,NA,NA,NA,NA,NA,NA,NA
"Bulgaria","BGR",24,2008,100,NA,NA,NA,NA,5944.9,0.522751502,0.522751502,0.5,0.5,0.265142426,0.530284853,NA,NA,39,48,0,0.800752724,26,13,0,0.800752724,NA,NA,NA,NA,NA,NA,NA
"Bulgaria","BGR",24,2009,100,NA,NA,NA,NA,6733.2,0.830789184,0.830789184,0.5,0.5,0.284152662,0.568305324,NA,NA,39,48,0,0.810516669,26,13,0,0.810516669,NA,NA,NA,NA,NA,NA,NA
"Bulgaria","BGR",24,2010,100,NA,NA,NA,NA,7248.3,0.763847332,0.763847332,0.5,0.5,0.284779027,0.569558054,NA,NA,39,48,0,NA,26,13,0,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria","BGR",24,2011,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1970,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1971,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1972,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1973,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1974,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1975,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1976,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1977,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1978,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1979,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1980,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1981,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1982,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1983,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1984,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1985,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1986,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1987,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1988,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1989,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1990,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1991,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1992,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1993,203,NA,NA,NA,NA,75792,NA,NA,NA,NA,0.398,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1994,203,NA,NA,NA,NA,89472,NA,NA,NA,NA,0.374,0.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1995,203,NA,NA,NA,NA,105648,0.541,0.648,0.834,0.76,0.361,0.512,NA,NA,52,26,0,NA,0,52,0,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1996,203,NA,NA,NA,NA,125760,0.491,0.659,0.694,0.69,0.327,0.487,NA,NA,52,26,0,NA,0,52,0,0.959828007,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1997,203,NA,NA,NA,NA,140508,0.505,0.642,0.625,0.611,0.337,0.494,NA,NA,52,26,0,NA,0,52,0,0.903972662,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1998,203,NA,NA,NA,NA,153132,0.522,0.63,0.573,0.508,0.348,0.452,NA,NA,52,26,0,NA,0,52,0,0.892200157,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,1999,203,NA,NA,NA,NA,165756,0.45,0.525,0.815,0.692,0.321,0.423,NA,NA,52,26,0,NA,0,52,0,0.847699057,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,2000,203,NA,NA,NA,NA,164327,0.45,0.526,0.848,0.705,0.356,0.451,NA,NA,52,26,0,NA,0,52,0,0.837583015,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,2001,203,NA,NA,NA,NA,175159,0.45,0.523,0.85,0.719,0.333,0.433,NA,NA,52,26,0,0.91,0,52,0,0.811250416,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,2002,203,NA,NA,NA,NA,185030,0.45,0.523,0.872,0.733,0.345,0.443,NA,NA,52,26,0,0.91,0,52,0,0.817731598,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,2003,203,NA,NA,NA,NA,195219,0.45,0.522,0.859,0.741,0.329,0.434,NA,NA,52,26,0,0.9,0,52,0,0.825710316,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,2004,203,NA,NA,NA,NA,213573,0.45,0.518,0.828,0.73,0.303,0.411,NA,NA,52,26,0,0.94,0,52,0,0.849247463,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,2005,203,NA,NA,NA,NA,224758.9063,0.475,0.542,0.816,0.724,0.303,0.411,NA,NA,52,26,0,0.93,0,52,0,0.830674259,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,2006,203,NA,NA,NA,NA,239373.375,0.475,0.506,0.799,0.683,0.286,0.392,NA,NA,52,26,0,0.93,0,52,0,0.83836966,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,2007,203,NA,NA,NA,NA,257349.3125,0.475,0.532,0.806,0.719,0.19,0.278,NA,NA,52,26,0,0.94,0,52,0,0.841076724,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,2008,203,NA,NA,NA,NA,278510.1,0.475,0.54,0.719,0.657,0.177,0.258,NA,NA,52,26,0,NA,0,52,3,0.849680926,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,2009,203,NA,NA,NA,NA,287944.6,0.383,0.525,0.7,0.644,0.168,0.248,NA,NA,52,21.66,0,NA,0,52,3,0.812720918,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,2010,203,NA,NA,NA,NA,294691.8,0.383,0.521,0.698,0.641,0.165,0.243,NA,NA,52,21.66,0,NA,0,52,3,0.839712726,NA,NA,NA,NA,NA,NA,NA
"Czech Republic","CZE",25,2011,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1970,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1971,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1972,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1973,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1974,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1975,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1976,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1977,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1978,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1979,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1980,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1981,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1982,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1983,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1984,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1985,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1986,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1987,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1988,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1989,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1990,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1991,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1992,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1993,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1994,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1995,233,NA,NA,NA,NA,27906,0.133,0.227,0.807,0.843,0.167,0.27,NA,NA,26,26,0,NA,0,17.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1996,233,NA,NA,NA,NA,34232,0.107,0.191,0.81,0.847,0.22,0.352,NA,NA,26,26,0,NA,0,17.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1997,233,NA,NA,NA,NA,41633,0.089,0.175,0.808,0.842,0.205,0.337,NA,NA,26,26,0,NA,0,17.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1998,233,NA,NA,NA,NA,45469,0.136,0.217,0.807,0.841,0.224,0.368,NA,NA,26,26,0,NA,0,17.1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,1999,233,NA,NA,NA,NA,49184,0.126,0.204,0.806,0.839,0.253,0.421,NA,NA,26,26,0,NA,0,26,1,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,2000,233,NA,NA,NA,NA,54480,0.112,0.178,0.81,0.844,0.224,0.367,NA,NA,26,26,0,NA,0,26,1,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,2001,233,NA,NA,NA,NA,60886,0.1,0.158,0.811,0.845,0.199,0.326,NA,NA,26,26,7,NA,0,26,1,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,2002,233,NA,NA,NA,NA,70175,0.09,0.157,0.833,0.863,0.179,0.295,NA,NA,26,26,7,0.97,0,26,1,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,2003,233,NA,NA,NA,NA,75137,0.499,0.577,0.832,0.861,0.182,0.303,NA,NA,52,26,7,0.89,0,26,1,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,2004,233,NA,NA,NA,NA,80794,0.507,0.562,0.835,0.869,0.179,0.285,NA,NA,52,26,7,0.91,0,26,1,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,2005,233,NA,NA,NA,NA,89020,0.506,0.546,0.835,0.867,0.168,0.272,NA,NA,52,26,7,0.93,0,26,1,1.00113142,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,2006,233,NA,NA,NA,NA,105278,0.502,0.537,0.831,0.861,0.164,0.27,NA,NA,52,26,7,0.93,0,26,1,0.983889292,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,2007,233,NA,NA,NA,NA,126231,0.495,0.544,0.829,0.854,0.15,0.256,NA,NA,52,39,7,0.96,0,26,1,0.998842915,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,2008,233,NA,NA,NA,NA,141836,0.494,0.517,0.828,0.858,0.164,0.272,NA,NA,52,39,7,0.94,2,26,1,0.981643954,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,2009,233,NA,NA,NA,NA,134027,0.493,0.533,0.824,0.849,0.21,0.359,NA,NA,52,39,7,0.85,2,26,1,0.980857019,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,2010,233,NA,NA,NA,NA,133206,0.497,0.537,0.733,0.772,0.223,0.381,NA,NA,52,52,7,0.82,2,26,3,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST",26,2011,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1970,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1971,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1972,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1973,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1974,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1975,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1976,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1977,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1978,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1979,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1980,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1981,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1982,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1983,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1984,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1985,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1986,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1987,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1988,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1989,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1990,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1991,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1992,348,NA,NA,NA,NA,234456,0.842,0.818,NA,NA,NA,NA,NA,NA,208,77,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1993,348,NA,NA,NA,NA,282120,0.845,0.815,NA,NA,NA,NA,NA,NA,208,52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1994,348,NA,NA,NA,NA,329784,0.708,0.748,NA,NA,NA,NA,NA,NA,208,52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1995,348,NA,NA,NA,NA,377448,0.668,0.708,0.803,0.888,0.355,0.464,NA,NA,208,52,0,NA,104,52,0,0.934554335,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1996,348,NA,NA,NA,NA,459360,0.604,0.504,0.804,0.888,0.393,0.552,NA,NA,208,104,0,NA,104,52,0,0.918855731,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1997,348,NA,NA,NA,NA,555048,0.544,0.544,0.749,0.861,0.334,0.563,NA,NA,208,104,0,NA,104,52,0,0.875594493,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1998,348,NA,NA,NA,NA,646896,0.548,0.584,0.758,0.891,0.34,0.587,NA,NA,208,104,0,NA,104,52,0,0.877484169,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,1999,348,NA,NA,NA,NA,730152,0.532,0.626,0.741,0.911,0.343,0.475,NA,NA,208,104,0,NA,104,52,0,0.838249756,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,2000,348,NA,NA,NA,NA,835728,0.561,0.647,0.736,0.908,0.33,0.465,NA,NA,29,39,0,NA,104,52,0,0.841019417,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,2001,348,NA,NA,NA,NA,956412,0.493,0.578,0.831,0.882,0.32,0.453,NA,NA,29,39,0,NA,104,52,0,0.846562652,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,2002,348,NA,NA,NA,NA,1077816,0.476,0.56,0.831,0.88,0.311,0.45,NA,NA,29,39,0,NA,104,52,0,0.846690998,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,2003,348,NA,NA,NA,NA,1153440,0.479,0.547,0.844,0.89,0.289,0.419,NA,NA,29,39,0,NA,0,52,0,0.845175228,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,2004,348,NA,NA,NA,NA,1260948,0.464,0.522,0.868,0.885,0.268,0.404,NA,NA,29,39,0,NA,0,52,0,0.83915242,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,2005,348,NA,NA,NA,NA,1350910.6,0.447,0.509,0.854,0.874,0.273,0.395,NA,NA,29,39,0,0.67,0,52,0,0.82901308,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,2006,348,NA,NA,NA,NA,1477425.4,0.473,0.583,0.861,0.89,0.263,0.352,NA,NA,52,39,0,0.67,0,52,0,0.829573817,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,2007,348,NA,NA,NA,NA,1601889.6,0.515,0.617,0.901,0.922,0.271,0.361,NA,NA,52,39,0,0.66,0,52,0,0.830560865,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,2008,348,NA,NA,NA,NA,1735572.1,0.509,0.612,0.915,0.933,0.268,0.357,NA,NA,52,39,0,0.66,0,52,0,0.826403079,NA,NA,NA,NA,NA,NA,NA
"Hungary","HUN",27,2009,348,NA,NA,NA,NA,1809246.9,0.506,0.605,0.913,0.931,0.257,0.346,NA,NA,52,39,0,NA,0,52,0,0.812116309,NA,NA,NA,NA,NA,NA,NA
