"COU","Country","FREQ","Frequency","SOURCE","Source","SERIES","Series","MEAS","Measure","_TIME_","Year","Value","Flag Codes","Flags"
"IRL","Ireland","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2010","2010",31.4410480349345,,
"IRL","Ireland","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2011","2011",31.3291139240506,,
"IRL","Ireland","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2012","2012",29.8909557408595,,
"IRL","Ireland","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2013","2013",28.2595134123518,,
"IRL","Ireland","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2014","2014",26.1107729762629,,
"IRL","Ireland","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2015","2015",25.2779403159743,,
"IRL","Ireland","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2016","2016",23.2715008431703,,
"IRL","Ireland","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2017","2017",24.2145178764897,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1992","1992",24.5696053507141,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1993","1993",25.2589899817384,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1994","1994",25.5301766688226,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1995","1995",25.9446311842305,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1996","1996",25.2080113131845,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1997","1997",25.0647267182363,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1998","1998",24.5614571703856,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1999","1999",24.6812683883622,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2000","2000",22.8965744802183,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2001","2001",21.1623887274168,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2002","2002",20.9986858484253,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2003","2003",20.560930051019,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2004","2004",20.7810795356881,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2005","2005",20.5665120012392,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2006","2006",19.988548227578,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2007","2007",19.3212377029649,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2008","2008",18.8283256334779,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2009","2009",19.0785864073487,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2010","2010",18.6420169958917,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2011","2011",18.3781723271022,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2012","2012",17.8837767078688,,
"NLD","Netherlands","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2013","2013",17.7763064145838,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1973","1973",23.5384595364816,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1974","1974",23.1665816976803,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1975","1975",21.6354609929078,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1976","1976",21.613532209789,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1977","1977",23.1610785687761,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1978","1978",22.4166045524913,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1979","1979",23.4029194963924,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1980","1980",22.3405225125069,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1981","1981",21.0131088817344,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1983","1983",19.4523435698679,"B","Break"
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1984","1984",18.2296047098402,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1985","1985",17.4486171283083,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1986","1986",17.0011818200028,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1987","1987",16.5161176918645,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1988","1988",16.247778138797,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1989","1989",15.8617335677678,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1990","1990",15.4848714209234,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1991","1991",15.5104479841646,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1992","1992",15.1755756236886,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1993","1993",15.1630112625963,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1994","1994",14.9226602038634,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1995","1995",14.3179709789781,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1996","1996",14.0201654601861,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1997","1997",13.5522784820775,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1998","1998",13.3954172485312,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1999","1999",13.3669189645242,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2000","2000",12.9086813925001,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2001","2001",12.8699976320152,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2002","2002",12.7691042249957,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2003","2003",12.3914102141163,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2004","2004",12.0212889942116,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2005","2005",11.9602266228468,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2006","2006",11.4845666088413,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2007","2007",11.5643196091599,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2008","2008",11.9102403799913,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2009","2009",11.7940825670424,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2010","2010",11.3834157209497,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2011","2011",11.3295578372239,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2012","2012",10.8154092856229,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2013","2013",10.8078350852917,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2014","2014",10.6502217578419,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2015","2015",10.6266834261088,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2016","2016",10.268512247432,,
"USA","United States","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2017","2017",10.3084822173986,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1979","1979",67.1541057367829,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1980","1980",66.2323561346363,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1983","1983",75.6218905472637,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1985","1985",78.5241248817408,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1991","1991",87.9120879120879,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1992","1992",87.5113122171946,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1993","1993",86.5178571428572,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1994","1994",87.3552983081033,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1995","1995",87.304347826087,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1996","1996",87.1787810461454,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1997","1997",87.7275567233544,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1998","1998",88.0705223265777,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1999","1999",87.4196539671721,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2000","2000",89.4207530989319,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2001","2001",88.0914033376434,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2002","2002",92.4679536207055,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2003","2003",94.6745562130178,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2004","2004",98.6597170513775,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2005","2005",95.2380952380952,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2006","2006",91.2863070539419,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2007","2007",86.9281045751634,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2008","2008",79.2332268370607,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2013","2013",80.4973821989529,,
"ISL","Iceland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2016","2016",85.5184743742551,,
"BEL","Belgium","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1960","1960",41.4695481335953,,
"BEL","Belgium","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1961","1961",40.4471858134156,,
"BEL","Belgium","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1962","1962",38.8964218455744,,
"BEL","Belgium","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1963","1963",39.7781885397412,,
"BEL","Belgium","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1964","1964",39.3493889288282,,
"BEL","Belgium","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1965","1965",39.8615056818182,,
"BEL","Belgium","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1966","1966",40.3030303030303,,
"BEL","Belgium","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1967","1967",41.2362734679419,,
"BEL","Belgium","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1968","1968",42.0120439249026,,
"BEL","Belgium","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1969","1969",41.9779081808768,,
